lhs,rhs
42506,6805
82041,7452
22042,6433
11222,28329
54934,738
12487,2687
6046,33471
1355,10925
57151,3145
46121,24105
40179,23635
51959,3189
22410,11770
72186,4992
13123,13058
2725,29133
9690,3479
47447,20187
48419,3628
60796,29279
14838,29713
307,5073
1647,8159
5149,17160
34692,17730
74513,2726
26218,251
2353,29172
16208,27951
750,14411
36961,6496
60429,12841
11151,16868
31672,31406
73266,4126
1302,7833
49639,5072
38413,25496
6363,14257
26649,28982
12,28850
32153,15002
16018,24057
77202,7757
73260,666
75700,23107
3852,28135
29704,1999
21633,7223
11258,15487
35070,1159
6952,133
1700,8231
71484,14685
7139,9896
64053,19991
33836,1392
2128,11172
37047,28058
69651,7412
46345,16524
1594,31209
74495,10183
10388,9994
51207,24854
5297,24143
4990,402
42661,19021
941,21009
4957,10
4679,26037
17464,7483
46627,7984
15030,18025
3651,3267
3743,1514
64373,10394
39046,13281
26274,8020
7878,31376
26189,301
87242,11720
1791,18417
2417,20651
66703,2688
47207,5934
15011,5733
2082,4436
24072,25102
1127,5410
69616,29825
3352,24073
5575,194
377,13341
33416,26954
47196,30357
9771,21194
2481,24855
19722,31565
33163,12419
9530,18393
1610,16825
764,1141
791,3940
3819,16506
31362,8830
30409,9811
18384,8893
33178,420
73413,3170
26846,10482
917,20607
37067,22720
14442,28288
36047,32926
11831,8955
73003,10638
36077,11791
4752,32066
86976,32723
34308,32301
7855,24575
205,4665
75089,4767
13148,26631
80201,4881
81979,1561
70410,26365
37667,16013
60901,14767
43530,30577
64003,25196
83006,20998
86184,22155
2857,4969
24274,20251
24605,30651
419,403
18088,8393
24969,10229
11451,1348
41125,19858
205,5892
4802,11533
8560,16776
2907,13208
76173,26230
16065,6439
28016,5885
5730,17206
737,14818
1606,15151
15437,7406
1314,1565
338,6387
68464,9342
111,27923
75782,1426
181,6087
72201,13136
55430,12549
2139,14036
14387,17097
78978,23453
42501,4524
13668,6516
4159,774
16995,14804
61486,7090
67385,10961
17353,19887
7476,5548
84909,21642
6735,1868
12885,31214
2146,28464
46,31535
1885,4252
52919,13607
22860,19391
74204,11326
15767,14701
23031,622
2,33130
17317,19819
7516,16701
3912,8178
61042,28787
1236,31885
45734,10755
79944,32212
82586,749
1435,14778
5904,19750
3919,19266
495,21586
27227,5408
29022,13038
7435,21288
6748,2147
68136,3533
74610,2756
4488,7817
39641,12387
86617,31242
5697,31610
27666,5762
4817,31548
33766,9549
4742,2087
69957,20270
52399,13788
478,19877
54399,10771
826,1992
105,3206
38233,5340
16127,4462
62568,474
705,12940
9878,1702
31672,264
10460,25915
10158,18015
65023,11431
27797,6048
11129,5769
21043,9907
80745,50
31748,6036
76031,24869
1872,16992
5082,1288
1655,32895
35915,15891
2674,495
1286,17569
22572,23998
16765,1587
56743,13530
3386,18078
251,20709
25901,25451
71397,28253
75683,3745
22,17758
52392,12643
47393,7468
37204,3923
5972,4609
19967,32237
3359,10480
69111,8994
82911,14385
80068,6501
63763,17906
17669,6165
6186,2403
584,17791
11735,14049
195,211
932,3271
150,7528
2263,3520
3875,5310
25614,1133
1631,15034
6960,13886
43607,9676
130,23362
65561,4702
39464,20448
799,13325
20197,20
16879,29970
17409,470
65332,3377
2115,16554
11189,29284
19153,12013
31910,90
9543,2504
77786,2581
27,15766
51010,8473
47321,4328
24872,20465
49050,12465
86,19652
85704,12389
27410,20845
12564,15624
24967,709
14073,32621
8964,4064
33462,2217
802,6604
3574,12727
4163,12130
72,50
25030,20792
233,20770
24111,179
23341,19809
6993,23652
3260,2723
27741,11289
408,17700
29370,7907
75,31555
35939,3084
12125,27292
10975,11458
34296,19959
19311,21438
72532,29447
17860,24993
49,3335
45149,30181
717,11382
7721,17484
79613,21484
16287,588
34749,25809
45260,18382
22352,23510
14007,14854
63155,12569
69299,18805
19,33151
149,7407
974,22987
96,30649
59947,699
45866,2489
11776,20053
53798,22199
392,9108
40,2286
17327,21526
5115,4131
19457,222
34177,20979
5862,9411
6908,3978
19570,5332
55479,11828
41,27832
21705,6834
14440,32254
3,6487
6475,20334
64592,105
120,12198
43952,2270
66566,33060
32278,8203
15921,26683
70273,31195
36328,32198
42440,18702
148,18347
47553,13649
892,10928
33189,24219
967,25709
63565,29793
11952,28998
273,2603
10247,4306
2317,4333
15771,3282
7064,29926
70,8884
74756,8819
26012,19010
75460,3474
71038,30826
21980,5446
14539,16689
24810,12328
61134,10190
6925,9344
2298,6865
171,13473
18018,1727
53145,19787
28384,10584
31510,3113
25082,17125
25801,9212
6439,21282
31496,2669
29001,7591
7222,15995
20663,1266
67917,717
40611,19396
4498,1559
38681,16056
44276,32954
496,27197
49642,4826
67380,7184
6798,18954
38130,1296
61534,15620
16291,10272
45912,32510
53122,4734
6572,9148
1162,14292
6006,29530
3730,2356
8168,5577
83694,21089
937,2249
32089,13103
11033,371
38593,10086
3969,13375
9662,9940
398,19594
12603,2487
6,535
77563,7751
38506,23828
33600,1194
46864,26531
50337,30827
5680,810
36765,22238
1662,5195
85666,3689
2820,17595
761,7457
4973,10090
15983,451
35725,30667
33150,19574
1379,268
25809,1496
27119,7220
63233,21390
4642,5831
83940,30870
56467,29158
15138,10961
72846,1754
2442,17422
5184,5143
16338,20923
30125,9562
37277,924
25154,19972
20467,17435
49669,12001
3117,30559
32954,14829
2730,3722
644,14706
46638,25189
229,16569
390,13772
20573,1935
45772,23507
455,27929
76439,18026
77522,20831
5181,5813
23,6630
1086,61
24517,1757
38918,24077
14673,10369
32129,27122
38283,856
45665,28848
82653,1592
43,2211
8955,10732
8319,3786
84631,26996
11,20529
7155,25019
0,7664
72824,16688
577,5323
58526,28210
43235,7697
1511,32513
22,19382
114,17430
2161,8451
30797,30746
80044,8762
21252,29215
3914,18880
5410,18303
13340,2490
17,14331
26553,10057
1467,4257
596,21730
24095,5312
37363,28872
73023,9729
41592,8815
14509,786
5529,27066
846,4564
62241,1187
74,2798
71364,28694
83382,7348
76,2891
1065,10041
4062,32706
20,2450
37664,30693
78854,17278
72688,24993
11519,4207
25137,9240
41929,456
45738,28820
4165,6963
50451,21458
37000,9782
22575,31117
14273,1161
2073,2531
36108,10666
31480,7001
23375,5733
69,4357
70213,6980
36529,20297
3519,5213
3515,25384
166,5068
3229,10940
12239,23224
56195,23288
22,29825
48104,12529
300,3602
86665,2235
79514,32562
7044,20506
9290,21116
4747,5317
6644,20168
69445,201
14331,18708
20429,29267
16,4428
12623,9541
302,15471
1092,23675
1727,26375
953,2783
64662,6934
22818,7390
33290,1380
12900,20996
0,24971
30406,3077
55630,14950
45133,13169
1034,33217
42654,8125
4038,272
4334,15446
4255,15088
96,22662
225,6401
19700,21544
11574,220
46,25540
29651,1524
23667,24293
243,24362
35385,27954
71361,9424
43147,11142
8886,27186
373,31606
481,11982
85010,8581
2757,22074
14562,24819
14880,23231
24917,797
1702,15667
50609,28037
38356,14101
62878,20437
200,7758
299,24250
1918,23350
20132,619
956,964
2110,33387
29,19764
4260,208
143,31269
81299,11749
8077,7357
46863,764
52490,32252
17891,126
37362,10971
1516,518
157,1571
84887,14093
7856,1469
37214,2713
2744,2011
71283,18227
33,7132
78244,14281
12190,23519
42004,12293
604,31372
11134,22920
635,25813
50283,22529
57051,103
17790,27152
8139,1106
0,26944
742,15152
320,4
4141,2818
21317,16953
33123,21780
3075,20535
25548,15243
31776,7339
9074,28404
25628,8332
10545,17517
46366,6950
74678,11657
6408,27576
81447,18167
37986,2347
76166,5242
139,22754
67804,6639
65010,5672
38811,3084
10166,7302
28354,4455
2789,18489
11303,17267
53713,18003
84810,12291
74036,26290
927,5722
0,20364
76672,23180
17795,623
76840,5830
9808,2052
6499,12929
18096,29973
17192,23738
45528,32457
30173,7549
40593,147
1084,21844
481,20356
8597,9626
54074,15337
71012,17022
81265,12247
5805,3858
37636,23236
57099,5103
50064,18854
35565,11141
1189,536
12855,26049
1265,830
46042,30160
0,6491
59600,1802
58328,8787
35212,14425
22802,32617
75208,2706
37582,19949
95,4139
8718,4561
37442,1356
7205,4977
46,28372
106,15509
68502,9105
65720,72
45842,29932
3636,15307
408,13045
45517,27242
186,11970
6129,24764
3745,229
33613,24707
80005,14480
42268,9074
9686,20014
3048,21974
17,18518
23,29811
38455,8910
26177,17141
1753,6240
6487,4661
67812,1186
54467,4615
12164,9650
45911,14326
5212,1482
12325,3905
24915,17560
62267,12379
26579,18749
15047,19317
8598,27275
10275,1975
59457,4363
76431,10207
3047,26181
10238,2546
6546,13862
4633,24527
265,24287
5312,3417
35438,991
2526,3139
50609,23659
6331,22328
28689,6437
54317,25229
36457,7254
1222,4173
854,12906
600,8551
10151,9317
39809,12540
42053,6540
70177,4680
4662,25947
927,24046
59776,8894
50642,16017
38948,3347
12,4421
26342,6066
78859,24640
14713,27755
29164,21981
53066,18315
65446,7514
32833,9269
53822,18368
743,13807
6499,6800
43125,24368
3407,6022
10781,3612
60209,28358
24176,26748
622,9449
3752,2353
57011,22476
45917,29566
4264,8803
18,2845
3187,10553
42493,18332
29608,3355
24970,26473
3,6496
3561,24076
14686,30758
20079,264
77470,28450
44983,25014
44690,12898
45963,12311
510,7583
86643,18533
36636,16283
42068,16860
1,25272
1,19790
9071,4783
81445,23017
74794,2702
40345,10223
6643,6576
864,14319
38638,22457
22255,22711
9535,7388
59373,16354
69319,6187
42205,16838
63567,10729
29568,4760
17016,22641
26164,3260
35614,7246
7007,3851
574,4595
5218,14621
37277,27368
40026,4360
97,14441
48956,25994
2793,1362
197,23315
35606,4828
4671,6105
49882,3688
51834,13866
4955,29070
18491,9879
19078,17174
798,22231
16147,10166
12849,8267
4951,23432
80739,20586
80456,6522
133,11733
52880,15692
40901,6704
55303,21880
9243,6147
11529,4747
11352,30841
3484,9303
3303,4535
2971,13678
5258,8448
57141,5996
9220,17516
83517,28351
10122,33439
59045,33534
17414,12832
1892,18514
10899,11451
842,20536
3498,20039
53008,12880
6960,11024
6784,8486
29220,26481
4274,7099
43527,23877
71168,21425
53304,2027
917,12437
84822,4903
1959,9296
440,16421
5287,16954
725,21393
17689,7952
8841,452
14108,7853
25017,7012
1614,21756
7088,5134
13732,3092
23686,7566
843,27692
5308,3649
39818,1362
12738,111
71931,10404
62820,26182
20430,9699
39368,33404
48347,24503
10603,15255
33986,11095
76278,24224
3674,4880
30126,28934
15123,26709
10698,17614
248,29711
681,28885
1365,5897
3,24750
23603,15487
44814,163
25313,29353
13070,1325
579,7289
29348,8397
14411,31343
1846,16863
51970,16510
77584,25591
5849,28631
53,8289
83457,6744
51284,734
2416,12724
13357,19680
15141,9991
50122,15215
211,17087
66119,434
46584,19789
103,13500
4069,3896
68006,3011
52394,12863
5290,25727
54541,4399
38893,4316
4,25591
27764,18911
46686,4528
70717,30856
55739,32256
24352,959
4594,21548
11972,25187
386,649
86139,17066
5919,15311
44693,7060
11596,27199
1379,22943
27015,11082
207,2655
1642,30033
894,30966
26981,28206
9377,32208
5377,31139
40835,1177
5539,8957
1822,15755
1092,17033
77428,28806
39909,323
0,5669
45046,4509
32178,1855
76375,21453
27409,65
1169,5655
22068,3974
10650,825
26975,652
10505,25458
48100,10109
27023,4045
1589,15635
8811,23745
43856,25185
12702,8677
35691,8784
10716,13961
56659,920
57649,4077
26146,639
7513,11573
90,19376
18997,5933
31937,25306
52974,6630
72769,4636
13391,26023
87,5521
43138,11383
62178,229
108,12558
72729,2041
1474,3535
81735,65
31482,16883
23,15907
55,27873
1443,9048
4610,2153
16126,14039
16881,5481
14481,13978
44172,3711
23611,14744
23431,445
7539,8861
7963,6402
45770,10010
3309,19657
36520,10547
3474,6493
81442,15984
70796,12288
3399,26530
42274,23789
25459,9601
5371,1098
522,15107
2,5925
2235,9549
43344,2736
42178,14090
74569,11879
8234,9652
47267,7025
2340,16271
8929,3132
389,4797
85443,12600
39,3283
630,12116
25613,6997
74854,11703
2664,13929
17623,17450
15985,16568
66853,2465
19893,32449
34285,28977
48485,17880
70241,18966
34960,18247
82717,25668
10217,14980
899,24042
13011,11537
50495,23814
7346,27544
26874,2072
2544,17906
4960,16858
2116,16553
323,15124
4263,2108
46563,21702
4292,575
66480,19898
22376,8538
10037,230
12,19448
20390,10139
16297,24959
18057,1218
55653,3498
64101,26942
163,9028
76610,23122
15,27813
42181,13816
45966,8406
1118,12314
965,32174
82863,157
23835,16001
10158,141
37019,31195
614,22784
41742,15577
4415,16631
10961,24891
0,6407
13428,152
37207,11880
30188,21144
20,15968
9891,2627
25471,17542
848,25139
946,24398
45767,12853
45208,25889
74825,14445
54969,13503
5490,3571
1885,14643
29287,4860
4364,29323
55326,23260
62171,27160
74786,30732
16036,5338
6989,3367
26058,28403
65184,18469
6037,966
51915,20176
4615,19564
13911,1380
14631,5203
244,4511
5660,32428
69763,10607
310,446
84448,4469
1642,2529
5639,8074
18035,22757
789,18461
9366,30234
73219,938
18691,9648
448,5180
15070,16761
2876,8407
44217,3668
15522,12474
73137,14054
16,869
1669,17733
63677,16329
41337,18647
11511,2016
1114,15891
41336,6518
82941,21972
83647,18641
15354,1523
20828,26997
48178,8105
8631,26797
69538,20652
60761,10523
20028,21358
3660,8847
7146,21674
36651,15784
66827,12901
34736,2604
77573,25804
30855,25115
33251,5707
24816,2619
4666,13605
900,15364
10586,4780
6857,12601
8373,24264
54967,6386
56116,27755
7450,5430
2314,2337
457,15589
81261,21574
25362,22216
2447,1136
5137,21600
25568,21326
20,25170
17473,7915
22329,243
15521,8505
42568,9353
62711,1356
76773,12478
79015,12189
8197,6119
81477,188
29413,18085
69274,726
77050,8443
18019,22985
34007,4524
18316,103
20080,27869
61103,3064
56601,32054
45479,4687
0,2930
47316,13603
49307,6904
20979,23068
18879,2564
7968,4
20063,7518
727,32245
59180,96
37897,1631
25,17357
11749,25771
11573,3759
4063,17095
32712,16469
9166,4285
53665,1828
61872,5259
9359,2489
40548,352
931,13021
1184,24634
1767,19276
26960,7019
43798,8654
3395,6063
79879,5269
1201,22166
2306,4307
58357,6942
8238,153
10682,22646
59341,1901
31798,17167
1782,19137
10146,545
444,110
62332,12869
31903,30702
35117,25860
51627,3908
17420,3101
62074,20191
9780,19023
85268,706
16313,12471
62622,6085
70983,18233
5238,19776
20512,14298
45620,11757
45734,15449
9570,21236
19973,20990
1055,23286
61647,11852
21447,5278
64276,8603
7436,12233
8937,549
7054,359
65288,14835
7877,1507
79585,31619
1070,16214
25837,24560
2930,23045
8396,9456
12,18526
27176,5759
45678,5083
67387,23249
319,8787
9293,32803
72142,1080
36332,1172
35,4590
2298,10443
35729,3990
36639,30148
47873,11975
118,816
10835,18288
33345,4237
290,23295
60921,13604
4045,10373
667,2981
44975,4392
28942,4907
6520,17131
72467,12591
16793,1698
26768,11896
53297,29982
24071,31580
90,24361
79640,28918
74253,12408
47963,7278
28318,21835
91,28084
57398,24387
52115,5569
78597,17715
7718,4046
39160,21162
32,13292
15913,23797
44284,19018
47510,3806
14324,10741
45052,24976
456,22487
67388,16058
82,19000
67734,14984
44285,25137
3062,27079
78191,703
103,19276
9085,27578
29916,10342
40584,30718
26424,18206
5912,1362
1844,32961
67866,275
33249,2255
154,19861
13779,2089
14292,1957
3647,12231
37634,7888
38314,14887
18390,26990
17673,3917
2065,18028
50974,26369
86708,17249
22576,8564
35707,5335
79,23680
56457,30407
1952,31206
48379,25813
46479,5028
8484,21959
10169,5779
5942,22557
6891,31864
32499,1535
37796,14531
74005,23976
47883,2688
77109,25451
58936,23621
70112,16019
7686,20313
76402,2762
7282,18872
19503,2657
61724,11999
2357,7517
56800,9588
74570,24305
50100,7389
6950,15856
28616,901
35996,1085
12170,29509
47563,21066
0,32515
35567,5398
21076,8692
26877,13008
141,11109
93,663
74922,24100
25560,14820
54422,18615
15938,8213
70823,29095
1316,347
6737,1421
19565,26805
0,26155
10,2225
3562,718
9964,4549
39310,16402
54484,4814
11026,25187
6116,28291
8963,9510
44299,4733
13690,623
60,15445
2680,14955
43246,27545
1532,22831
6719,4331
65960,21101
12247,2128
61159,20167
6414,16281
2970,26664
4012,18041
56680,23595
16374,9544
27554,13505
345,23723
34667,3306
7992,4560
72560,11067
80013,33445
9451,16552
45,22329
70469,5033
5331,15218
23118,6129
60714,8859
69713,14544
39592,169
75391,27357
67644,8151
13769,26149
5692,2217
118,26298
30088,15706
4946,6794
0,1881
72361,19060
52934,16987
64320,9718
676,29681
5823,1711
41790,12330
51148,12577
13200,3322
62624,21761
22542,1625
1559,18089
19193,29565
1,20513
3725,30903
4481,5214
11228,24636
38442,13523
6197,25179
71414,1059
70186,21059
1188,10515
67441,13854
16039,28877
29583,19119
2573,17629
5583,32393
70563,1739
56099,682
1800,29206
0,2067
49607,17078
5328,6635
13767,22132
1304,24584
303,20789
16079,6535
1661,22345
84544,26414
4866,31346
1398,12285
71827,2115
27255,105
17922,29732
59608,32280
3847,22283
13445,1490
18501,3925
154,23402
3854,3957
155,7104
19925,2162
9581,5120
23449,534
70951,11701
24836,15237
80757,6210
58515,5388
24613,19759
71538,23557
645,11300
35043,5040
7759,10866
50209,1695
22089,4786
30918,257
53209,52
12688,33278
24076,5373
26638,737
34914,8899
13484,26387
12170,20178
26568,31871
43623,19928
21769,571
19766,13028
32933,1215
22562,15004
69975,19456
