column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40
2,2,80,95,2,2,2,0,20,2,3,1,4,0,4,1,1,2,3,4,3,3,4,2,4,3,0,3,0,1,1,2,4,3,3,4,2,0,1,4
52,2,51,37,9,2,0,0,16,6,3,0,4,2,1,2,3,4,2,0,4,1,2,4,4,1,4,1,1,1,2,4,0,2,4,4,3,4,3,0
8,2,77,85,14,4,1,1,10,6,4,1,2,1,0,0,1,3,4,3,1,2,2,0,2,0,4,2,1,0,2,0,0,3,4,3,3,0,1,0
4,0,98,45,0,3,0,0,6,4,1,2,0,0,4,1,1,2,2,0,0,2,1,1,4,1,0,0,4,4,4,0,1,4,4,3,0,0,0,4
88,4,13,15,5,3,1,3,15,1,4,2,0,2,1,2,4,0,3,2,1,4,2,0,4,2,1,1,0,3,1,4,2,4,1,3,3,3,4,2
51,1,57,61,18,4,3,3,2,7,4,1,4,1,4,1,3,2,4,2,2,2,3,1,4,4,3,2,1,1,2,0,2,1,0,4,3,1,1,0
77,1,38,2,4,1,1,3,6,3,4,1,4,4,1,2,4,2,2,2,0,2,0,4,1,4,3,0,1,1,1,3,2,2,4,1,2,0,4,0
3,1,9,55,12,0,3,0,15,1,3,1,4,0,4,1,1,1,1,0,2,2,2,2,0,4,0,3,1,3,1,4,2,4,1,2,3,4,3,1
40,0,53,7,5,3,1,0,22,0,2,2,1,1,0,0,2,4,2,1,1,2,2,1,0,2,1,1,4,0,4,1,4,0,1,3,1,2,1,2
28,1,30,43,7,0,3,1,2,0,4,1,4,4,0,3,1,2,3,0,2,4,0,2,2,4,4,3,3,1,0,3,4,3,3,4,3,3,0,0
85,0,72,11,7,3,3,1,22,0,3,3,3,1,2,3,3,1,0,1,2,0,3,0,3,1,1,0,0,2,3,2,0,0,1,4,3,2,3,0
9,3,72,11,2,3,1,3,9,9,2,3,1,4,1,2,1,1,1,2,1,2,0,4,1,2,0,2,0,1,3,3,1,3,1,4,3,1,3,3
29,0,74,98,12,0,3,1,1,5,2,2,4,0,0,0,1,4,2,3,2,3,4,0,0,1,0,0,4,1,0,3,0,4,0,0,1,2,3,3
70,4,22,6,12,2,1,3,4,8,2,2,4,0,2,1,1,2,3,1,0,0,2,1,4,0,1,3,3,4,0,0,0,3,4,1,0,0,2,3
68,0,59,94,16,4,3,1,9,3,3,1,4,0,4,1,2,1,1,1,2,3,3,2,0,0,0,3,1,0,2,0,1,3,2,2,2,2,1,1
67,4,61,30,17,3,3,3,4,8,3,0,4,2,4,1,1,4,2,1,0,1,1,1,4,4,1,0,1,1,3,1,0,1,1,0,1,3,2,0
5,0,34,17,7,3,1,3,1,2,3,1,0,4,0,1,1,1,1,1,0,0,1,2,0,1,0,4,1,2,2,4,3,3,4,3,3,4,3,4
3,3,97,46,7,3,2,0,19,4,3,1,3,1,3,4,2,4,4,3,0,1,0,1,2,2,2,2,3,1,1,1,0,2,3,3,1,4,4,0
23,2,9,55,14,4,1,2,13,2,3,1,2,3,2,3,3,1,0,2,0,4,0,2,3,2,4,1,0,4,1,3,4,3,3,1,4,3,3,1
10,3,28,29,0,1,2,3,13,0,4,1,4,4,2,3,0,1,1,4,4,2,1,2,3,2,2,4,0,2,1,2,3,1,0,0,0,4,1,3
6,4,4,70,12,3,2,0,24,9,2,1,4,4,4,1,1,1,1,4,3,2,1,1,4,0,0,4,0,1,2,3,0,2,0,4,2,0,1,1
33,1,75,76,19,0,1,0,4,0,4,0,2,3,4,4,1,0,0,1,2,4,0,1,0,4,2,0,2,4,0,1,4,1,4,0,2,3,4,0
70,4,46,14,14,2,0,1,5,2,2,1,4,4,2,3,2,3,0,3,1,0,4,2,3,2,0,1,2,2,4,2,3,1,3,0,2,4,2,0
8,2,24,12,7,0,1,3,3,0,3,0,4,2,1,2,4,4,4,2,1,1,0,0,2,3,4,0,1,4,2,4,4,2,0,4,0,0,4,0
71,3,17,90,1,1,1,3,15,1,3,1,0,4,4,1,3,0,3,2,1,2,0,2,4,2,2,1,0,4,0,0,0,1,2,2,4,4,4,3
90,3,78,60,1,3,3,1,4,1,0,1,1,0,4,1,0,0,3,0,4,3,2,1,4,1,2,3,3,0,3,0,1,1,3,1,3,4,4,0
98,1,22,6,17,3,3,0,14,5,4,2,0,0,2,3,4,0,3,1,2,0,4,0,3,1,2,3,3,4,1,2,0,0,0,0,2,4,2,2
43,1,74,98,14,4,1,1,19,1,4,1,4,4,0,0,3,0,0,1,0,0,2,0,0,1,4,2,0,4,4,4,2,3,0,3,2,0,4,0
53,2,17,90,0,1,2,0,5,0,1,2,1,4,1,2,0,1,1,4,3,2,0,0,4,1,4,4,0,3,0,2,4,4,4,4,2,0,1,1
57,2,16,87,15,4,3,0,22,0,1,3,4,1,1,0,1,2,3,1,2,2,3,3,1,3,0,1,0,3,2,2,0,4,2,3,2,0,1,2
6,4,78,60,17,3,3,1,3,6,3,1,3,1,1,2,1,4,4,1,1,0,3,1,4,4,0,0,0,1,0,0,0,2,4,2,2,0,1,3
80,3,10,86,8,2,2,1,5,2,0,2,4,1,4,1,4,4,4,1,0,0,3,2,4,1,0,2,0,1,2,2,3,3,0,4,3,4,4,0
75,4,66,23,4,0,3,3,19,2,2,1,4,4,0,0,1,4,2,1,2,3,1,3,0,2,0,1,4,2,0,3,3,0,0,4,2,1,0,3
79,0,74,98,12,0,3,3,22,7,4,1,4,4,0,0,0,0,3,1,2,2,0,1,0,1,0,3,3,0,0,1,1,0,0,1,2,0,0,3
94,2,93,53,6,0,0,3,11,2,2,3,2,1,3,4,1,4,2,0,1,1,3,3,1,3,4,1,4,2,0,0,1,0,3,3,0,0,1,4
16,0,69,0,7,2,0,1,22,0,2,1,0,3,0,3,1,4,2,0,1,1,4,1,2,0,0,0,4,0,1,2,0,3,2,2,3,0,0,2
8,2,20,75,14,0,3,3,24,4,1,0,1,5,2,3,4,4,0,1,2,0,2,1,3,3,4,1,0,0,2,1,2,4,0,4,3,3,1,0
94,2,4,70,11,4,0,3,16,0,1,1,4,4,1,2,2,1,1,0,1,2,0,4,1,2,0,4,1,0,2,4,4,4,3,1,3,2,0,1
33,1,56,48,9,4,3,2,17,7,3,1,4,0,4,1,2,4,4,3,1,4,1,1,0,1,4,2,0,2,0,1,2,3,3,1,3,0,3,0
55,4,7,56,5,0,3,0,12,0,2,3,2,1,2,3,2,4,4,1,2,0,3,0,3,0,1,2,1,4,1,2,4,2,3,2,3,2,1,2
67,4,22,0,3,4,0,0,13,7,3,1,3,1,4,1,0,0,3,4,1,2,0,1,4,2,1,3,1,2,0,1,1,2,0,4,0,2,4,3
27,3,70,1,12,2,0,0,18,3,2,2,4,0,2,3,1,1,0,0,1,1,4,4,3,2,2,1,2,1,0,1,0,2,1,3,4,0,3,1
66,3,57,61,12,1,0,3,15,1,3,1,4,0,1,2,0,1,1,0,1,3,2,2,1,2,1,4,1,3,2,4,2,4,4,3,3,3,1,3
79,0,71,83,12,1,0,0,18,3,1,2,4,2,1,2,1,0,0,0,4,3,1,4,1,0,0,0,0,1,2,0,2,3,3,3,2,3,0,2
28,1,80,2,4,3,2,3,3,1,2,1,3,2,1,2,1,0,0,4,3,2,2,2,4,4,2,0,2,1,3,4,2,3,3,4,4,4,4,0
51,1,84,92,18,4,3,2,24,5,4,2,2,5,2,0,4,0,3,1,2,4,4,3,0,1,2,3,0,2,1,4,4,2,3,2,3,0,3,0
10,3,97,46,5,1,1,2,13,2,0,0,4,2,1,2,3,4,2,0,0,1,0,4,2,0,2,1,4,0,1,2,3,1,3,4,4,4,1,2
12,3,24,12,19,4,1,3,22,7,4,2,4,1,3,4,1,1,1,2,1,0,2,2,2,1,1,4,1,0,0,1,2,1,0,2,3,3,1,2
66,4,89,25,4,1,0,0,8,0,3,0,1,0,4,1,1,2,3,0,0,2,1,2,0,0,0,3,4,3,4,2,1,4,4,4,2,0,3,0
19,2,31,69,12,4,2,3,19,2,3,2,4,1,3,4,3,2,4,0,3,0,0,1,1,3,0,2,1,3,0,3,3,2,3,3,1,2,0,4
78,4,82,74,14,0,3,1,24,5,3,1,1,4,1,2,1,4,2,1,2,0,2,0,4,0,0,1,4,1,0,4,0,3,2,3,0,0,1,4
40,0,61,30,15,4,3,3,15,1,1,1,4,4,3,4,1,0,0,1,2,0,1,1,2,1,1,1,2,2,3,4,2,4,1,1,3,1,1,0
43,1,45,59,11,0,1,0,7,7,0,1,1,0,0,0,4,1,0,2,0,3,4,1,0,4,3,1,2,1,2,0,1,3,0,2,4,3,1,0
69,2,78,60,1,0,2,2,3,6,3,0,2,3,2,3,1,2,3,4,0,3,0,0,3,3,4,1,3,1,3,0,0,1,3,3,3,3,4,0
91,0,98,45,2,4,3,0,24,9,2,1,0,3,2,3,4,4,4,0,2,3,0,2,3,0,1,2,3,1,1,3,0,4,3,3,0,4,4,4
69,2,82,74,19,1,3,3,2,0,4,1,4,4,1,2,4,0,3,0,3,1,1,4,2,3,0,2,3,1,0,2,0,0,2,2,2,4,2,2
67,4,63,67,5,1,1,1,1,5,0,1,3,1,4,4,1,0,0,1,0,2,0,2,3,2,1,0,2,1,1,2,4,4,0,3,4,3,4,0
28,0,36,89,17,4,1,0,22,0,0,1,4,5,3,4,4,2,1,2,0,1,2,1,0,0,1,1,0,1,0,2,4,4,4,0,4,1,3,2
33,1,49,72,14,2,0,0,16,6,4,2,4,1,0,0,1,4,2,0,1,0,3,3,2,4,2,0,4,1,4,4,3,2,3,0,2,0,4,0
98,1,91,21,11,3,3,3,1,2,1,3,4,1,2,2,1,3,4,3,1,2,3,0,2,4,2,4,1,1,1,3,4,2,4,3,1,3,1,1
80,3,59,94,18,0,2,0,24,9,0,3,4,4,1,2,3,2,4,4,3,2,4,0,1,2,0,1,1,1,1,3,3,1,0,4,3,3,4,4
19,2,76,62,0,3,0,2,20,6,4,1,4,4,0,0,2,4,4,4,4,1,2,3,1,2,0,2,0,2,3,0,0,1,3,3,0,4,3,1
76,2,77,85,19,0,1,3,8,5,4,2,2,5,3,0,2,4,4,2,0,3,1,3,0,2,4,2,1,0,2,2,4,4,2,1,3,4,0,2
71,3,9,55,13,3,0,1,16,6,4,0,4,2,1,2,4,4,0,0,1,1,2,0,4,1,2,1,2,3,1,2,0,3,4,2,3,4,2,0
67,4,88,93,18,1,0,3,2,7,3,0,4,2,1,2,1,1,0,3,1,1,1,2,1,4,1,0,2,2,1,0,0,2,0,3,0,0,0,1
98,1,97,46,12,1,3,1,11,0,4,0,4,2,1,2,1,0,0,1,2,1,0,0,1,0,3,1,2,1,4,2,4,3,2,2,1,0,4,0
84,4,94,19,10,3,2,0,1,9,0,2,4,0,3,4,4,1,2,3,3,3,4,1,3,2,2,0,4,3,1,1,0,4,1,2,0,2,3,0
23,2,78,60,16,3,0,0,22,0,4,0,1,2,2,3,1,4,2,3,1,1,4,2,3,2,4,1,4,1,0,2,0,2,3,1,4,0,2,0
17,4,67,0,18,2,0,1,4,1,1,1,2,5,4,1,4,0,3,2,1,1,0,2,0,2,1,3,3,0,1,0,2,1,0,4,1,0,1,3
71,0,55,81,12,0,3,3,19,2,0,1,4,5,4,1,0,3,4,1,1,3,2,2,4,0,1,1,0,1,1,0,3,4,4,0,1,0,4,2
88,4,48,20,19,2,0,1,16,6,3,2,4,1,1,2,1,3,4,1,1,2,3,0,1,0,0,2,1,1,2,4,3,1,2,4,4,4,2,1
8,0,72,11,19,4,2,0,20,2,3,0,3,1,3,4,2,1,1,4,3,2,4,2,1,2,0,1,2,4,1,3,4,0,3,4,2,4,1,3
67,4,38,2,2,2,2,0,23,3,3,1,4,0,1,2,3,4,2,4,4,0,4,0,4,4,0,1,4,3,3,1,1,4,3,3,3,0,3,0
88,4,64,1,14,0,0,2,23,3,1,2,0,5,3,4,1,2,3,4,1,3,0,1,2,2,0,3,0,1,4,0,1,4,3,0,4,2,3,0
9,3,72,11,9,4,3,0,16,6,2,0,0,4,0,0,4,0,3,0,1,2,0,0,0,0,0,3,3,4,2,4,0,4,3,2,2,4,2,0
42,2,12,49,17,4,1,0,9,5,4,2,4,1,1,2,2,1,2,2,1,0,0,3,4,2,4,1,4,0,4,4,0,2,0,4,1,2,1,1
88,0,86,39,5,1,2,3,22,7,4,2,4,3,1,2,2,2,3,3,3,2,0,4,4,0,0,1,3,2,0,1,2,3,0,0,0,4,2,3
33,0,66,23,16,4,3,0,10,2,2,1,4,0,1,2,2,0,2,0,1,4,4,4,4,1,1,1,0,3,0,2,1,2,0,3,3,2,4,0
20,1,42,91,3,3,1,3,19,2,3,0,2,3,1,2,1,1,1,2,0,3,2,4,4,4,2,2,3,3,2,3,3,0,4,0,0,0,3,4
9,3,33,22,2,0,1,0,5,2,3,1,4,0,3,4,3,4,2,1,1,3,4,0,4,4,2,1,4,3,4,2,4,0,3,3,3,1,3,3
84,4,26,64,13,3,0,3,24,4,4,1,3,5,0,0,4,2,3,4,0,3,2,3,1,3,0,3,0,1,2,2,0,4,0,4,4,4,0,3
38,3,77,85,3,1,3,0,0,5,3,1,4,0,2,3,4,4,4,2,2,3,4,0,2,1,4,1,1,0,4,2,0,2,4,4,2,4,3,3
72,0,83,36,10,2,0,2,6,2,4,2,4,1,2,3,2,1,1,3,0,1,3,2,1,2,1,4,3,1,0,2,4,3,4,3,2,4,4,2
14,0,28,29,14,2,0,3,7,1,1,1,1,0,4,1,1,2,3,3,4,2,4,2,0,0,1,1,3,3,1,4,0,4,1,1,2,4,3,2
78,4,62,78,7,1,2,1,17,7,0,1,2,4,4,1,2,0,2,4,2,0,0,1,0,2,0,0,0,0,1,0,2,1,3,3,1,3,4,0
53,2,24,12,1,4,2,3,20,8,4,0,4,2,0,1,4,0,3,4,0,1,2,1,0,3,4,3,0,0,3,0,2,4,0,0,4,0,4,3
17,4,16,87,6,0,1,3,13,2,3,0,0,0,0,1,4,0,0,2,1,3,4,2,0,2,0,0,0,0,0,3,3,4,2,1,2,4,3,3
19,3,63,0,11,4,2,1,24,5,3,0,4,2,4,1,1,3,4,2,3,3,0,2,0,0,2,1,0,0,1,2,0,0,0,2,1,2,3,1
71,3,24,12,3,4,0,3,5,4,4,0,2,3,2,3,1,4,2,3,1,3,1,2,4,2,2,0,1,0,4,2,2,2,0,2,0,4,0,2
99,4,16,87,4,0,3,1,7,8,4,2,2,5,4,1,2,0,2,3,2,3,1,1,4,0,0,0,4,1,0,1,2,3,2,2,1,0,4,0
9,3,0,31,14,4,1,2,20,6,4,0,4,2,1,2,2,1,1,2,0,2,2,0,4,1,0,0,1,2,1,0,0,4,1,0,3,0,4,1
44,4,20,75,16,0,3,0,19,2,2,1,4,4,2,2,1,2,3,2,2,1,0,1,4,4,1,1,3,1,0,0,4,3,0,0,3,2,4,3
78,4,55,81,16,3,0,3,4,8,2,1,4,4,0,0,2,0,2,1,0,0,2,3,1,4,0,3,1,0,0,4,0,4,2,2,3,1,0,3
5,1,73,9,8,4,1,0,7,1,3,0,4,2,0,0,4,4,4,2,0,4,2,3,1,0,3,2,1,1,3,1,1,2,3,3,1,0,1,0
57,2,47,50,8,4,1,1,22,0,1,3,3,5,4,1,0,0,3,1,0,0,1,2,4,3,0,2,0,3,0,2,1,1,3,2,4,4,2,0
46,0,15,84,6,4,1,0,24,9,4,1,0,0,1,2,4,2,1,2,1,2,4,0,1,0,1,4,0,1,3,1,3,4,1,2,1,2,4,0
92,1,8,82,12,0,3,1,13,1,4,1,4,4,1,2,4,3,2,3,2,2,0,4,1,4,3,1,4,1,2,4,2,3,1,4,1,3,4,1
9,3,42,91,1,3,3,3,19,2,4,1,3,5,4,1,3,1,0,1,4,1,2,2,0,3,2,1,0,4,1,2,4,4,1,2,3,3,0,3
68,0,97,46,6,2,2,3,23,0,1,3,3,5,1,2,3,4,2,0,1,3,0,1,1,2,0,1,0,0,2,1,0,2,0,0,2,0,1,1
94,4,14,54,12,0,3,1,3,6,0,2,2,4,4,4,1,0,0,1,2,0,3,2,1,0,0,1,2,4,0,2,0,3,4,1,3,4,1,4
12,4,78,60,5,0,3,3,2,7,3,1,4,0,4,1,0,3,4,1,2,0,4,2,0,1,0,1,2,0,0,1,2,2,3,1,3,0,2,2
35,0,90,63,10,3,3,0,12,0,0,1,4,5,0,0,4,1,0,0,2,3,4,1,2,0,0,1,2,0,0,1,4,3,2,0,0,0,1,0
74,1,35,71,7,0,3,3,13,0,3,2,3,2,1,2,3,0,3,2,2,0,3,2,1,4,3,1,3,1,3,2,4,2,0,1,0,0,3,1
86,2,71,83,0,3,0,3,1,2,0,2,4,1,1,2,1,2,3,2,1,2,0,4,1,3,4,3,0,1,1,3,3,4,3,3,2,4,2,1
59,0,64,1,19,0,1,3,22,1,0,1,2,4,1,2,2,4,4,2,1,2,1,4,4,0,0,0,4,1,0,4,2,3,0,2,0,0,3,3
84,4,12,49,19,4,2,0,17,1,0,1,0,5,0,3,2,4,0,4,2,3,0,1,3,0,0,1,2,1,3,0,0,1,2,4,1,4,0,3
49,4,6,73,14,4,1,1,11,0,0,2,3,5,1,0,2,4,4,2,0,0,1,1,2,0,1,1,0,0,0,2,4,1,0,3,3,0,3,0
6,4,6,73,5,4,2,3,13,0,3,1,4,0,1,2,2,0,2,3,3,0,1,0,4,2,0,0,0,0,0,2,0,4,0,0,1,0,4,3
65,1,12,0,11,4,0,1,13,1,3,2,1,5,4,1,2,4,4,4,1,3,1,2,4,4,3,0,0,3,1,4,0,3,0,3,3,4,2,0
19,2,22,0,5,3,1,3,0,1,3,0,4,2,0,0,2,4,0,0,0,3,2,3,0,1,1,4,3,3,0,2,0,3,4,2,2,4,1,0
23,2,95,52,15,4,3,1,24,5,3,1,4,0,4,1,2,2,3,3,0,0,4,2,4,2,4,1,1,0,4,2,4,0,3,4,0,4,1,0
40,0,63,67,7,3,1,0,2,3,2,2,4,0,0,3,2,3,0,2,1,0,2,0,2,0,1,1,2,4,1,1,1,1,3,2,1,0,4,3
92,1,84,92,2,0,1,0,11,0,3,1,0,4,2,3,1,1,1,1,1,0,0,1,3,1,2,2,0,2,1,2,4,4,2,1,1,1,1,2
57,2,89,25,19,0,1,3,22,7,2,1,4,4,1,2,2,0,2,2,0,0,1,4,1,2,1,0,4,3,4,0,1,1,4,4,0,3,0,4
25,4,30,43,7,0,3,0,7,7,3,1,4,0,0,0,2,0,2,1,2,2,1,3,2,0,0,0,4,2,0,0,1,3,0,1,2,3,4,2
0,3,91,21,17,0,1,2,11,6,4,2,3,3,3,4,3,1,0,2,0,4,0,1,2,1,2,4,2,3,1,4,4,1,3,2,2,2,4,1
13,2,63,67,17,0,0,1,24,5,2,0,0,1,3,4,2,1,1,1,4,2,2,2,1,2,1,3,0,0,0,2,0,2,1,3,4,2,1,0
58,1,46,2,1,1,0,0,2,3,4,1,3,5,4,1,1,4,2,4,3,3,0,1,4,1,3,0,0,2,3,2,2,3,0,2,4,3,3,0
58,1,8,82,2,3,0,0,19,4,2,0,1,0,1,2,4,2,2,0,1,3,1,0,1,4,3,0,4,2,0,0,2,3,1,2,3,4,3,1
74,1,78,60,1,3,1,3,23,5,3,1,4,0,0,0,2,0,2,1,0,3,1,0,0,1,3,0,2,1,1,2,0,3,0,4,3,0,1,2
29,0,51,37,3,4,0,3,20,8,1,2,4,2,1,2,2,3,0,3,1,1,0,4,1,1,1,1,2,1,3,4,4,2,3,2,4,0,0,0
26,2,94,19,8,3,0,1,19,1,0,0,4,2,4,1,2,4,4,4,1,2,0,1,4,3,4,1,0,0,1,4,2,0,3,4,3,1,4,0
13,0,0,31,17,0,1,1,21,3,4,1,0,0,1,2,4,2,1,1,0,2,1,4,2,1,1,4,0,2,4,3,2,0,4,4,1,0,4,0
97,3,87,5,17,0,1,3,15,1,4,2,3,3,0,0,4,4,4,2,0,4,1,0,0,1,1,1,1,2,2,2,0,2,3,1,4,0,1,4
30,3,71,83,8,3,0,3,9,9,0,2,3,5,3,4,2,4,4,2,1,3,2,3,2,2,4,2,0,4,1,3,3,3,0,3,0,0,1,0
19,2,29,99,15,4,2,3,23,5,1,2,4,2,0,0,4,0,3,1,3,3,0,3,2,2,0,0,1,3,4,1,4,1,4,3,4,4,1,3
67,4,38,0,12,4,2,1,3,6,3,3,4,4,0,0,1,4,2,3,4,2,1,3,2,2,0,1,0,3,3,0,3,0,0,2,4,4,1,0
49,4,28,29,5,1,1,1,15,2,3,1,1,4,2,3,3,2,4,1,1,0,1,0,3,4,0,2,0,0,0,3,3,3,4,0,0,2,1,2
26,2,26,64,2,2,2,3,20,8,3,2,3,2,1,2,4,2,1,0,2,2,2,2,1,3,4,0,1,0,0,3,2,0,0,1,2,0,1,0
51,1,39,68,5,1,1,2,7,1,4,1,2,1,4,1,4,2,1,1,0,0,3,1,0,1,4,3,1,2,2,0,2,2,3,3,3,4,1,3
82,1,52,57,17,1,1,0,19,4,3,2,4,1,1,2,2,1,1,2,0,0,3,4,1,4,2,3,1,1,1,1,0,3,4,0,3,1,4,1
79,0,78,0,15,1,3,1,18,9,3,2,3,2,3,4,4,2,1,3,2,0,2,1,2,2,1,4,4,3,0,3,3,2,3,2,4,0,3,1
92,1,92,6,18,0,2,0,10,2,1,1,4,4,1,2,4,4,1,0,3,0,1,0,2,3,3,4,1,4,2,3,3,4,4,3,1,4,4,3
25,4,23,42,7,3,1,2,5,3,4,1,0,0,1,2,4,2,1,1,0,3,4,4,4,0,0,4,2,1,4,0,1,2,1,3,3,4,0,0
0,3,78,60,18,3,2,0,9,5,1,1,0,1,4,1,1,4,2,4,3,0,3,1,4,2,2,0,4,1,2,2,0,2,1,3,4,2,3,4
64,3,99,34,17,1,0,1,14,9,1,2,4,2,1,2,2,0,2,4,4,0,3,2,1,4,1,0,4,3,0,0,0,2,3,2,3,2,3,0
66,3,49,72,14,4,1,1,18,9,4,2,3,3,0,0,0,2,2,1,1,0,0,1,0,2,3,0,0,1,0,0,0,4,4,3,2,2,4,1
95,0,16,87,6,1,3,0,14,5,2,2,4,0,4,1,1,0,0,0,2,2,1,2,4,1,0,0,2,0,2,1,4,4,0,0,2,0,2,3
84,4,42,91,3,0,0,0,10,2,1,2,4,2,0,0,1,0,0,0,4,0,0,3,2,2,2,0,2,2,2,4,4,0,3,4,0,0,3,0
81,2,66,23,3,3,1,0,18,3,3,1,4,0,0,0,4,1,0,2,1,2,4,1,2,3,4,1,2,2,1,2,2,4,4,2,0,2,0,2
61,2,99,34,8,2,2,2,10,3,3,2,0,2,3,4,3,1,0,4,4,1,0,2,2,2,0,1,0,3,2,1,3,4,3,3,3,3,2,2
83,0,24,12,8,1,1,3,4,8,3,1,4,0,4,1,1,3,0,2,1,3,4,2,4,1,1,1,2,2,0,0,2,4,0,3,0,0,1,1
44,4,68,32,12,2,1,1,3,6,3,1,4,0,1,2,2,4,4,1,0,2,2,4,1,2,2,1,1,4,4,4,1,1,3,0,3,3,0,2
65,1,98,45,15,0,2,2,4,4,3,2,4,1,2,3,2,2,3,4,2,2,4,2,3,1,3,3,0,4,3,2,3,4,1,0,1,4,3,0
52,4,41,79,13,0,1,0,14,5,1,0,4,2,3,0,1,4,2,1,0,2,2,3,1,1,0,1,0,1,0,1,0,4,1,3,0,0,1,1
20,1,24,12,1,0,2,3,9,9,4,1,0,2,2,3,4,3,0,0,1,3,2,1,3,1,3,0,0,1,2,1,3,2,4,3,3,0,0,4
34,0,24,0,1,0,2,3,13,0,0,1,4,5,1,2,4,4,4,4,3,3,0,0,4,1,0,2,0,3,1,1,3,4,3,4,1,4,4,2
99,2,76,2,2,2,2,0,10,2,3,1,1,4,1,2,4,1,0,3,0,0,1,4,2,2,4,1,0,2,0,0,4,1,0,0,3,3,3,0
1,4,97,46,12,4,2,0,3,6,4,1,3,5,2,3,0,3,4,4,0,0,2,1,3,0,1,2,1,2,0,0,4,1,4,1,3,4,0,2
41,3,24,12,19,1,3,0,9,5,1,1,2,5,4,1,2,2,4,0,3,3,2,2,0,0,4,2,0,1,0,0,0,1,4,4,3,1,3,2
79,0,80,95,12,3,2,0,13,7,4,1,0,0,4,4,4,3,0,3,3,2,4,1,4,1,1,0,2,0,1,0,2,4,4,3,1,2,1,4
57,2,88,93,17,0,1,3,23,5,1,2,3,0,4,1,2,2,3,2,1,2,4,1,0,1,4,3,0,3,4,2,4,2,3,3,2,0,4,3
70,4,3,24,11,4,2,0,8,0,3,2,3,2,2,3,1,3,4,3,1,1,2,1,3,2,1,2,4,1,0,1,4,3,1,2,0,0,0,4
85,0,68,32,2,0,2,3,0,1,1,0,4,2,4,1,4,2,1,0,0,1,1,1,0,0,1,4,0,4,0,0,2,0,0,4,3,0,4,3
53,2,75,76,12,4,2,0,19,0,0,1,2,4,4,1,1,0,0,4,2,0,1,1,0,2,0,0,2,4,4,2,4,0,4,4,3,0,0,3
85,0,16,87,17,3,3,1,2,4,3,0,4,2,4,1,1,1,1,1,1,2,2,1,4,0,0,3,1,0,0,1,0,1,0,4,1,4,4,3
57,2,34,17,15,1,1,1,13,1,3,2,1,5,0,1,1,0,0,2,0,0,1,2,0,3,3,0,2,2,2,4,0,1,3,1,3,3,2,1
74,1,78,60,16,4,3,1,16,6,4,1,4,4,1,2,1,1,1,0,2,1,2,4,4,4,2,4,0,0,0,4,0,1,1,3,3,0,1,0
15,3,37,10,3,3,1,3,20,0,0,1,4,5,4,1,2,2,3,2,0,3,2,1,0,3,2,1,4,0,0,1,4,0,0,2,1,4,1,4
78,4,15,84,15,0,2,0,0,2,0,0,3,3,2,3,1,0,1,4,4,3,1,0,3,1,0,3,0,1,3,4,3,4,0,3,4,4,1,1
15,3,96,2,0,3,0,3,5,4,1,0,2,1,1,2,1,4,2,4,1,1,4,1,4,1,0,0,4,3,0,1,0,3,0,1,2,0,1,4
84,4,87,5,12,0,3,0,3,6,1,1,4,4,1,2,1,4,2,1,2,3,1,4,1,2,1,1,4,2,2,4,0,4,4,4,2,4,0,0
68,0,78,60,12,3,2,3,0,0,2,0,2,2,1,2,1,2,3,1,3,3,0,4,2,1,0,0,0,1,0,1,4,4,2,2,3,4,4,4
22,3,5,0,5,2,0,0,18,3,1,1,2,0,1,2,1,0,0,0,4,3,4,0,1,0,0,0,0,3,1,1,1,4,1,4,1,2,4,0
91,0,23,42,15,3,2,1,13,1,4,2,1,0,4,1,1,4,2,4,4,4,4,2,4,1,0,0,4,1,4,0,0,0,0,3,4,0,2,4
4,0,19,38,14,2,3,1,1,5,3,0,4,2,4,1,0,3,4,0,2,1,0,1,0,0,0,1,1,2,1,2,0,4,3,0,3,2,1,0
34,0,34,17,15,3,2,1,3,6,2,0,2,2,4,1,1,0,1,2,4,1,1,2,4,1,1,1,1,0,1,4,4,2,1,2,2,0,3,0
29,0,96,77,15,0,2,3,19,2,3,3,4,4,4,1,0,4,0,1,3,1,1,2,0,0,0,1,2,2,0,3,1,1,0,0,3,3,4,0
41,3,31,69,12,1,0,3,22,7,3,0,1,5,0,0,1,1,1,4,0,3,1,1,1,0,1,4,0,3,0,0,2,3,0,0,1,2,1,2
35,0,19,38,14,3,2,1,15,2,3,2,2,5,0,0,0,4,0,0,0,3,1,0,2,1,1,1,2,4,1,3,4,3,3,1,3,3,4,0
28,1,8,82,17,4,1,3,11,2,3,0,0,0,4,1,1,4,2,2,0,3,4,1,4,1,4,0,1,0,0,4,3,1,0,1,4,4,2,2
33,1,35,71,0,0,0,1,14,9,3,1,0,4,4,1,1,2,3,3,1,0,0,2,4,1,2,1,0,4,3,1,0,3,1,2,3,4,4,4
9,1,44,0,0,1,2,0,7,7,3,1,3,1,4,3,1,2,3,4,1,0,3,4,1,4,3,3,3,3,0,0,2,3,4,2,3,2,0,0
