column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60
59,1,65,63,0,3,2,1,4,0,1,2,2,0,0,3,1,2,3,1,1,0,4,3,4,2,1,0,4,0,0,1,2,0,3,3,3,2,1,3,0,0,0,1,0,3,4,1,1,1,1,4,0,1,2,0,4,4,2,3
65,0,1,91,2,1,3,3,9,9,3,1,3,0,2,1,1,1,0,1,1,4,0,1,3,0,1,1,2,0,0,2,0,2,2,0,0,0,2,3,1,4,2,2,0,0,0,2,2,4,3,4,4,4,1,4,2,2,4,1
44,4,53,23,16,4,3,2,6,8,3,0,1,4,2,1,1,2,3,0,2,1,4,1,4,3,3,2,4,0,3,0,2,0,1,0,0,0,3,0,3,0,1,3,4,0,2,2,2,0,0,0,0,2,1,0,1,0,4,1
80,1,6,32,11,0,1,1,7,5,0,3,1,1,2,1,4,3,0,2,3,4,2,2,1,1,4,4,4,1,0,3,3,4,4,0,2,4,4,3,1,3,4,4,1,3,4,4,0,2,2,4,1,3,1,4,3,1,1,0
28,1,85,30,10,4,3,3,19,2,0,3,4,0,2,1,1,0,2,1,1,3,0,0,2,3,4,2,2,0,4,4,0,0,2,1,0,0,3,0,0,0,3,1,0,2,1,0,4,3,0,4,0,1,2,3,0,0,1,1
24,0,87,69,10,1,2,2,23,6,1,3,1,4,2,1,1,0,2,1,1,4,2,2,0,1,0,3,2,0,0,4,3,2,3,0,1,0,3,0,4,1,0,1,0,0,1,4,0,3,3,4,2,0,3,2,0,4,4,1
82,2,73,34,7,1,2,3,19,2,0,0,1,3,2,1,1,0,2,1,0,1,4,1,2,3,0,1,0,1,1,0,0,4,3,1,0,3,3,0,4,0,0,4,0,0,0,2,0,3,3,4,3,3,0,4,4,1,4,0
90,2,20,31,11,1,1,3,13,7,3,2,3,1,2,1,0,3,0,2,1,0,4,3,1,4,2,4,0,4,0,2,0,4,1,0,0,2,1,3,2,4,1,1,0,0,3,3,3,0,2,4,3,1,0,4,4,2,4,1
11,3,86,48,1,1,0,2,19,0,3,0,1,4,1,2,1,0,2,2,3,1,1,0,4,3,2,2,3,3,3,4,1,0,1,2,1,4,0,1,4,1,3,0,1,1,4,0,0,4,0,2,3,1,2,0,4,1,0,3
29,2,38,16,7,1,2,1,0,6,3,1,2,2,2,1,1,3,4,3,0,0,4,3,1,4,2,4,0,2,0,1,0,2,3,1,1,3,4,1,0,4,0,4,1,0,0,1,1,0,3,1,2,3,0,2,4,3,4,3
11,3,19,44,13,2,3,2,1,4,2,3,1,5,2,1,1,3,0,3,0,4,3,4,3,0,2,4,0,1,1,3,1,0,3,1,1,3,1,2,1,4,2,4,4,1,3,4,3,3,0,0,0,2,0,0,3,3,4,3
13,4,27,65,2,2,0,1,6,7,0,3,1,1,4,4,2,2,1,1,1,1,2,3,2,3,3,4,1,2,0,2,1,4,4,2,4,0,0,0,0,0,1,3,3,0,0,1,1,4,3,0,3,3,3,3,3,1,1,4
70,2,91,22,1,2,1,0,9,1,0,3,1,1,4,4,3,0,4,1,1,1,4,1,1,4,3,0,2,4,4,4,2,2,1,1,0,0,1,0,0,0,0,3,2,0,1,1,2,3,4,1,0,1,2,3,1,2,2,3
62,1,71,26,15,1,1,2,6,8,2,3,1,5,0,3,1,4,1,0,2,4,4,3,2,3,3,4,1,1,1,3,0,4,1,3,3,1,3,0,0,0,0,3,0,0,0,0,3,1,3,4,1,0,3,1,1,2,2,1
17,3,95,49,0,0,3,3,0,4,2,0,1,5,0,3,4,1,3,1,1,4,1,0,2,3,0,4,1,3,3,4,3,0,0,4,1,2,1,2,0,2,3,1,0,0,0,0,2,2,3,1,2,0,1,0,2,1,0,1
80,1,37,18,11,1,0,3,9,1,3,0,1,4,0,3,0,4,4,4,4,2,1,3,0,1,4,4,4,3,3,0,0,4,0,2,3,4,2,0,0,3,3,2,1,3,0,0,3,2,0,2,0,0,2,0,1,2,1,2
54,4,53,23,0,1,1,1,7,1,0,2,1,0,2,1,3,0,4,4,4,4,0,1,1,4,1,4,1,0,2,2,3,1,0,0,2,4,2,0,1,4,1,1,1,0,3,2,2,0,4,0,0,2,3,4,1,2,1,4
58,2,94,0,17,0,1,1,12,3,3,0,0,5,4,4,0,0,4,2,3,2,4,2,3,0,4,4,4,1,1,0,4,4,0,0,4,0,1,0,0,0,2,2,1,3,0,3,4,0,1,1,4,3,3,0,4,2,0,4
43,2,6,32,16,1,2,2,3,0,0,0,2,4,2,0,1,0,2,0,2,3,1,0,2,3,3,4,1,0,3,0,1,1,0,0,2,0,4,1,0,1,3,3,0,0,2,1,1,0,4,4,4,4,4,2,3,1,4,3
22,2,74,0,0,4,2,2,21,9,2,1,3,5,2,1,4,0,0,1,1,0,1,2,2,3,1,0,4,3,3,2,4,0,3,1,1,0,2,2,3,1,3,0,3,3,0,3,4,3,2,1,4,4,4,0,4,2,4,1
97,4,38,16,1,3,0,3,8,4,4,0,0,3,2,1,2,3,4,1,1,0,4,3,3,0,3,4,1,1,0,4,0,0,1,0,1,2,0,0,0,0,0,1,3,0,2,1,1,0,0,0,2,0,1,0,3,4,2,4
56,0,77,0,5,4,2,2,3,0,3,0,0,5,2,0,4,0,0,2,3,1,4,3,4,2,0,4,1,1,1,2,4,3,3,1,4,2,3,1,1,2,0,1,1,4,1,3,0,3,0,0,0,4,0,0,1,3,2,1
22,2,80,79,4,1,0,2,21,9,2,3,4,2,2,1,2,0,0,4,4,3,2,2,2,3,0,0,4,2,0,3,1,0,0,1,0,1,4,0,2,1,1,2,1,3,1,1,1,0,1,2,0,4,1,4,1,3,4,3
29,2,58,13,6,4,2,2,1,4,4,3,1,0,4,4,1,2,3,3,1,3,2,2,3,0,4,0,2,4,2,0,2,2,2,4,4,4,1,3,0,0,0,3,3,2,2,3,4,3,4,1,0,4,1,0,4,1,0,4
54,3,53,23,18,2,3,1,19,9,1,0,4,2,0,3,3,0,4,1,1,4,2,0,4,2,1,2,0,0,0,2,3,0,2,1,0,1,0,0,1,0,0,1,3,0,1,1,0,2,4,2,1,0,4,0,0,2,4,1
46,4,84,42,1,4,1,1,21,7,3,0,1,4,2,1,4,4,1,3,0,4,2,2,4,2,3,1,0,0,0,2,2,0,1,0,1,2,0,4,1,0,0,4,0,1,0,1,0,2,1,1,2,2,2,2,0,1,4,1
22,2,14,93,19,1,2,3,1,3,3,3,1,0,2,1,4,0,0,3,0,1,0,2,0,2,3,0,2,0,0,1,4,3,0,0,0,0,1,2,1,2,3,0,4,0,1,3,4,0,2,1,0,0,2,3,0,4,3,1
21,4,81,4,11,2,2,3,20,6,3,0,1,4,0,3,1,3,4,2,3,4,3,4,4,2,0,3,2,3,3,0,0,4,3,3,3,0,3,2,1,0,0,0,0,3,1,4,2,4,4,4,0,3,2,0,0,3,1,4
80,1,32,47,6,4,1,0,16,6,3,1,1,5,4,4,0,3,0,2,3,4,4,3,3,0,3,1,0,3,1,4,3,4,1,4,4,3,3,2,2,3,0,1,0,2,3,3,0,1,0,4,1,3,2,0,1,1,1,3
93,0,38,16,11,4,0,2,4,7,4,0,0,3,3,0,1,2,3,1,1,3,4,4,2,3,4,0,2,0,0,1,3,4,4,0,4,2,1,1,0,1,3,2,0,1,1,0,3,2,3,4,1,4,2,2,4,4,3,0
6,3,9,28,14,0,2,0,9,1,1,1,0,4,3,0,0,0,2,1,1,0,3,0,1,4,3,4,1,0,3,0,3,0,0,0,2,4,2,1,0,0,1,1,3,4,2,1,0,0,4,2,1,4,2,1,3,1,3,1
70,2,35,6,8,3,2,1,19,9,0,2,1,3,0,3,4,2,2,2,3,4,3,0,3,0,1,0,4,0,0,1,1,1,0,0,0,0,1,1,4,0,2,0,1,3,0,3,0,0,1,4,1,3,0,4,3,1,1,3
85,0,64,0,13,1,3,2,16,7,0,3,1,1,0,3,1,4,1,2,3,2,2,0,0,3,2,0,1,4,4,0,0,0,1,3,2,2,0,1,1,2,3,1,0,0,2,0,2,0,3,2,0,3,4,4,3,0,2,2
54,1,76,46,13,1,3,2,18,2,2,2,1,4,1,2,1,0,2,0,2,0,1,2,3,0,3,4,1,0,0,2,0,0,3,2,1,3,1,1,4,4,0,3,0,4,3,1,2,4,0,4,1,4,3,0,4,1,1,3
91,4,34,88,14,2,3,2,20,8,3,1,1,1,0,3,0,0,2,1,0,1,0,2,4,2,2,4,0,4,1,2,1,0,3,4,3,2,4,2,0,2,3,2,0,0,3,1,4,4,0,2,2,1,0,3,4,1,3,3
21,2,86,48,9,0,0,2,16,7,0,1,4,0,2,1,0,2,1,1,1,1,2,3,2,3,2,4,0,2,2,4,0,4,4,1,2,1,0,0,0,2,3,4,0,1,3,1,3,0,0,2,2,4,0,3,0,1,1,1
69,3,76,46,7,0,0,1,5,4,1,3,1,4,2,0,1,3,4,3,0,3,4,4,3,0,3,4,1,3,4,2,2,4,1,4,4,3,0,1,1,0,2,3,4,4,2,1,0,2,4,3,0,2,4,3,0,1,0,1
81,4,43,21,13,0,2,2,8,9,1,0,4,2,2,0,3,3,2,2,3,2,2,0,4,2,4,4,4,2,0,0,2,2,2,0,2,0,1,0,0,2,4,4,0,0,4,1,2,0,0,4,1,2,1,2,1,2,0,1
73,1,18,17,8,0,0,3,21,9,0,3,1,1,2,1,2,3,0,1,1,0,4,3,1,4,3,1,0,2,0,2,4,4,1,1,1,1,1,1,1,4,1,2,3,0,1,1,1,4,1,4,0,1,0,2,0,1,2,3
36,4,3,1,3,4,0,3,7,6,3,0,3,1,2,1,0,3,0,4,3,3,2,2,2,3,4,1,0,4,4,1,3,0,4,0,1,0,1,2,1,3,3,0,0,1,1,1,4,4,0,4,2,1,4,0,0,2,3,1
59,1,56,90,7,0,0,2,13,5,0,3,1,1,2,1,3,2,1,1,1,1,2,3,2,3,4,1,0,4,4,4,1,0,0,1,0,1,2,0,0,1,3,1,0,0,0,0,1,2,3,1,2,4,0,4,4,1,3,1
36,4,85,30,0,1,1,2,6,8,0,3,2,5,2,1,1,0,2,0,2,4,4,3,4,2,1,2,0,1,3,4,0,1,1,0,1,2,1,1,4,4,4,3,1,0,3,2,1,0,0,2,1,1,3,3,2,0,2,1
24,3,64,99,4,2,2,1,20,1,4,3,2,0,2,1,1,2,3,1,0,0,2,4,3,0,2,4,0,0,2,1,2,0,0,0,1,1,1,3,3,0,0,4,1,2,3,2,0,2,3,0,3,4,1,2,0,4,4,3
51,2,96,77,18,3,2,2,7,6,3,0,4,1,3,0,2,3,2,2,3,0,1,2,3,0,4,4,4,1,4,0,1,0,3,1,4,3,1,3,0,0,0,1,1,0,4,4,4,3,2,4,1,0,1,3,0,2,2,1
77,4,62,56,11,3,3,0,23,4,0,2,4,2,2,1,2,0,0,1,1,2,4,2,0,1,2,0,1,0,1,0,2,1,2,0,2,3,0,3,2,3,0,0,0,0,0,3,4,0,1,3,0,4,0,1,3,3,2,1
74,4,65,63,18,0,0,1,21,7,2,0,1,5,2,1,0,3,0,1,1,0,1,2,3,0,2,3,2,3,1,0,2,0,0,0,1,2,0,2,1,0,1,1,3,2,0,3,0,4,0,0,1,4,2,0,1,2,4,3
71,3,61,53,4,0,3,3,21,9,0,3,1,1,4,4,0,4,4,1,1,0,4,3,1,4,1,4,1,4,0,4,0,0,1,0,4,1,0,0,1,0,1,1,4,4,2,3,1,3,0,0,0,2,0,1,2,1,1,1
64,0,38,16,6,2,2,3,4,0,0,3,4,1,4,4,1,2,3,3,0,3,3,1,4,2,1,4,1,4,0,4,2,2,2,1,0,0,1,3,3,0,0,4,1,0,3,2,2,0,0,4,0,1,0,4,2,2,1,0
49,1,70,74,16,0,1,2,9,3,2,0,2,5,1,2,2,3,4,1,1,0,4,0,2,3,3,4,1,1,3,1,0,0,1,4,1,0,2,0,1,0,3,3,0,4,2,4,4,1,2,0,3,1,1,4,0,4,2,3
63,4,66,95,11,2,2,0,6,8,3,3,1,4,4,4,0,4,4,2,3,4,4,0,3,0,4,4,4,0,1,2,3,2,3,4,0,0,3,1,0,0,2,3,0,0,1,1,2,4,1,4,1,1,2,3,3,0,2,3
57,3,15,10,3,1,3,2,19,1,2,2,1,4,2,1,1,3,4,2,3,3,0,0,2,3,1,2,0,3,3,0,4,2,0,1,1,4,4,2,1,0,0,1,1,1,0,1,0,4,4,0,2,1,3,2,1,2,1,1
27,0,88,86,4,0,3,2,23,0,1,2,1,4,2,1,4,0,0,1,1,0,2,4,3,1,3,1,0,3,3,0,3,0,3,0,0,2,4,1,1,1,0,3,0,4,3,2,2,0,0,4,2,0,0,4,4,1,2,3
15,3,91,22,1,3,0,3,5,8,1,3,1,4,4,4,3,0,4,2,3,2,1,3,3,0,2,0,1,3,3,1,2,0,1,1,0,0,3,0,3,4,2,0,3,0,1,1,2,2,0,2,0,1,3,1,0,1,2,0
80,0,94,25,11,2,2,1,19,0,1,3,0,5,1,2,3,2,1,3,3,1,1,0,3,0,1,4,1,3,4,0,0,0,0,2,0,0,4,1,1,3,0,0,0,1,2,0,2,0,3,2,4,1,1,0,1,2,0,0
98,3,32,47,2,4,3,2,5,5,3,0,0,5,4,4,4,4,1,4,4,4,3,4,3,0,0,4,1,1,3,3,0,1,0,4,4,4,2,1,1,0,0,4,2,0,0,4,0,4,0,4,0,3,4,0,2,4,4,4
11,3,80,79,12,2,2,2,11,8,3,0,3,0,2,1,1,3,4,1,1,0,4,3,1,4,3,0,2,4,0,0,2,2,0,1,2,2,1,3,1,0,4,3,3,2,1,1,0,2,4,4,2,1,1,4,0,1,2,0
48,0,47,96,3,2,2,2,5,5,2,2,1,4,2,1,1,3,4,0,2,1,4,1,1,4,0,1,0,0,0,0,2,2,3,1,1,4,0,2,0,0,0,4,2,3,3,3,2,0,3,4,2,0,0,4,0,2,0,1
11,3,92,33,16,2,3,2,5,5,0,0,2,4,4,4,1,4,1,2,3,3,4,4,4,2,0,4,0,3,0,0,2,0,0,4,0,2,2,2,0,2,4,0,0,0,0,2,0,2,4,1,1,3,4,0,0,2,2,2
93,0,74,15,19,1,2,2,15,4,0,0,1,3,0,3,0,3,4,2,3,0,4,3,2,1,3,4,1,1,0,3,0,2,0,0,2,3,2,2,0,1,1,0,1,4,0,1,1,4,3,1,0,0,2,0,0,1,2,4
64,1,1,91,5,1,3,0,5,6,2,0,1,5,4,4,0,0,2,1,1,3,4,4,4,2,4,4,4,3,3,0,0,3,0,4,0,0,0,1,0,0,0,1,0,3,2,4,3,1,0,0,1,1,0,4,0,0,4,1
29,2,75,7,18,1,1,2,4,7,0,2,2,0,0,3,1,0,2,2,3,1,3,4,1,4,1,3,3,0,0,3,0,1,0,3,0,1,2,1,4,4,0,1,0,2,0,1,0,0,2,2,4,1,1,4,1,2,1,3
74,4,51,2,8,3,2,3,4,0,1,3,1,4,4,4,3,0,1,3,0,3,1,3,2,3,1,0,4,1,1,0,1,0,0,1,4,2,4,4,0,1,3,4,1,3,0,0,3,4,1,2,0,3,2,3,2,4,4,2
73,1,39,8,13,4,1,3,11,0,1,0,1,2,1,2,1,0,2,4,4,3,0,0,1,4,1,3,3,2,1,2,0,4,0,4,1,2,0,1,4,4,1,2,1,1,4,0,2,1,0,4,1,0,2,4,4,3,2,1
16,4,56,90,8,1,1,3,1,3,4,0,2,2,0,3,1,2,3,2,4,1,2,3,2,3,2,1,4,3,1,4,1,4,0,3,3,0,2,0,0,0,0,4,2,0,0,0,1,4,0,1,0,0,1,3,4,3,0,3
27,0,90,89,19,4,3,1,13,5,3,0,1,4,3,0,1,0,0,1,1,0,2,4,2,3,1,4,1,3,3,4,3,4,0,0,0,4,0,2,1,2,3,3,3,4,2,2,0,2,0,2,0,4,3,2,1,4,1,3
28,1,91,22,4,1,0,1,4,9,3,3,1,0,2,1,0,1,3,1,1,0,3,3,4,2,2,0,1,2,2,4,1,0,4,0,0,0,0,0,3,2,3,1,0,0,1,1,3,1,2,0,0,4,2,0,3,4,4,1
72,0,48,85,18,4,1,3,4,0,0,0,0,5,0,3,3,3,2,2,3,2,4,2,3,0,2,4,0,3,4,0,1,1,1,2,3,2,4,1,0,0,2,0,0,3,0,4,0,0,3,0,1,3,2,0,1,2,4,2
59,1,78,67,18,4,0,3,5,8,3,0,1,4,4,4,3,0,4,1,1,3,4,4,3,0,2,0,1,0,3,0,0,4,0,4,0,3,1,0,0,2,4,4,3,0,2,0,0,1,0,1,3,3,4,0,3,0,4,1
56,1,19,44,11,1,3,2,20,0,1,0,1,2,2,1,0,2,1,0,2,2,3,4,1,4,3,4,1,0,0,2,2,3,3,0,1,1,3,4,1,0,1,3,0,0,2,4,3,3,1,4,1,4,0,3,1,2,0,3
22,2,86,48,15,4,2,0,21,1,3,0,1,4,1,2,1,0,2,4,3,3,0,0,0,1,4,1,0,3,0,4,1,4,3,2,4,4,2,0,4,2,0,0,0,0,0,0,1,3,4,0,3,3,3,0,0,2,1,3
84,3,30,38,15,4,2,3,0,4,1,0,1,2,2,1,3,0,0,2,3,0,2,0,3,0,3,0,2,2,1,1,2,0,0,0,2,3,4,2,1,4,4,1,0,0,0,1,0,2,3,1,4,4,2,3,2,2,4,4
69,4,44,54,18,4,1,3,16,4,0,3,2,5,4,0,1,1,0,4,4,0,1,2,2,3,4,0,2,3,1,1,2,1,1,1,0,0,0,3,2,1,4,4,1,2,1,0,2,0,0,0,1,3,0,2,0,1,2,2
73,1,31,19,5,1,3,3,2,1,0,0,1,0,0,3,2,1,2,1,1,3,4,4,1,1,3,2,4,2,0,0,3,2,2,0,3,1,4,1,4,3,0,1,1,0,0,2,0,0,0,2,1,0,2,0,2,1,4,1
18,2,87,69,1,1,0,3,19,2,1,3,4,3,2,1,3,2,1,2,3,4,1,0,0,1,0,4,1,0,0,4,4,4,0,0,0,3,3,4,0,0,1,0,1,1,1,0,0,3,3,4,2,0,3,4,2,4,4,4
30,0,11,80,13,1,3,0,20,3,2,3,1,5,2,0,1,4,1,1,1,3,2,2,2,3,1,4,1,1,1,1,4,0,2,1,2,1,1,0,1,1,3,1,4,1,1,1,0,1,3,4,2,3,2,2,4,1,0,2
50,4,64,99,7,2,1,1,0,6,3,0,1,4,0,3,1,0,2,4,4,2,0,1,4,2,4,0,2,3,0,4,2,4,1,3,2,3,0,0,4,0,4,1,1,0,2,2,0,0,0,4,1,1,2,3,0,1,4,3
59,1,78,0,0,4,2,0,21,1,3,0,3,0,2,4,2,0,0,3,0,2,0,1,1,4,2,1,4,2,2,1,2,2,2,1,4,4,2,2,2,0,1,4,3,1,4,1,0,1,0,2,0,2,2,3,4,4,4,2
94,3,67,64,8,0,0,3,13,7,2,1,1,2,2,4,1,3,4,2,3,3,4,4,2,0,2,2,3,0,1,0,4,0,4,4,4,1,0,0,1,0,0,1,0,1,0,2,3,2,0,4,2,3,0,1,4,1,3,1
64,0,85,30,3,4,0,3,4,0,2,3,3,3,1,2,1,3,4,1,1,2,1,3,2,3,4,4,4,1,0,4,1,4,4,0,1,2,4,1,1,2,0,0,3,2,4,0,1,3,0,4,1,3,4,3,1,1,2,1
79,3,84,0,3,2,2,3,19,2,4,0,1,0,2,1,0,3,0,3,0,4,1,0,3,0,1,1,2,0,3,3,2,2,2,3,0,1,3,2,0,3,0,2,4,0,1,1,0,2,4,1,1,2,2,2,0,2,2,4
67,1,78,0,13,0,2,2,12,3,4,3,4,1,2,1,1,4,1,0,2,0,2,4,3,0,1,1,2,0,4,2,0,2,3,0,0,0,0,0,1,0,2,4,1,2,0,4,0,1,0,2,0,3,2,3,0,2,4,3
24,3,40,82,13,4,1,2,21,9,4,3,0,3,1,2,1,2,3,1,1,0,2,4,4,2,3,0,2,1,1,0,3,1,4,0,1,0,1,3,0,2,0,1,3,2,1,4,3,2,0,1,0,4,1,1,0,1,4,4
98,3,75,7,4,1,0,3,19,2,0,0,1,3,3,0,1,3,4,1,1,3,1,0,2,3,1,1,2,4,1,4,4,4,1,0,4,3,1,1,1,2,3,2,3,2,0,0,2,1,4,1,1,4,1,1,2,0,2,3
44,4,55,94,13,0,2,2,5,5,3,0,1,4,0,3,2,2,1,2,3,4,2,2,2,3,4,4,4,0,1,0,3,0,2,3,0,2,2,0,1,0,3,0,0,1,4,3,4,4,0,4,0,4,2,0,0,2,4,3
22,2,41,60,12,1,0,3,16,4,0,0,1,0,0,3,0,0,2,1,1,3,4,4,2,3,2,1,4,1,2,3,2,4,1,3,3,2,0,0,4,0,0,1,0,3,1,4,0,3,2,3,1,3,3,3,3,2,2,2
8,1,81,4,16,1,2,3,17,5,4,2,2,1,1,2,0,0,2,1,1,4,3,4,2,3,1,0,4,4,4,0,0,0,0,2,1,4,2,1,4,1,3,1,0,3,0,1,2,1,0,4,3,4,2,2,0,3,0,2
49,1,42,51,18,4,1,3,9,9,1,3,4,3,2,1,0,3,0,4,4,3,4,4,4,2,3,4,1,1,1,4,3,4,1,0,0,1,2,2,2,0,4,2,2,4,2,4,3,1,1,2,0,1,1,0,3,4,2,3
10,0,40,82,8,1,3,0,24,2,3,1,1,1,1,2,4,0,0,4,4,3,0,0,3,0,2,3,2,4,0,2,3,2,2,0,1,0,1,2,2,3,0,2,2,0,1,0,0,0,0,2,0,2,1,1,2,1,1,3
6,3,43,21,9,2,1,2,5,5,0,0,0,5,0,0,1,4,1,2,3,4,2,2,2,3,4,2,1,3,4,1,0,4,1,0,4,4,2,4,0,2,0,0,3,4,2,3,4,2,3,2,0,4,4,2,0,4,2,3
90,2,77,36,11,0,1,3,19,2,3,1,3,0,2,1,3,0,4,1,1,2,4,2,2,3,1,4,1,0,2,0,1,0,0,1,2,3,0,2,1,1,3,3,3,0,0,1,0,3,3,0,1,1,2,2,0,2,4,3
66,3,13,57,14,3,2,0,16,6,2,0,3,1,4,4,0,2,1,1,1,1,4,1,2,3,2,0,1,1,4,4,0,2,3,4,0,0,0,0,1,2,3,4,4,4,1,0,0,3,4,0,1,2,3,3,4,4,1,1
97,4,27,65,16,2,3,1,13,5,3,0,3,2,3,0,3,2,1,1,0,3,3,1,3,0,4,0,2,0,1,0,3,2,2,0,4,2,2,0,0,4,4,0,4,2,0,2,2,4,1,2,0,3,4,1,1,0,4,0
6,3,47,96,11,0,1,2,21,9,0,3,4,0,2,1,0,2,1,1,1,1,1,0,4,2,0,0,4,0,2,2,0,1,1,1,1,0,4,1,0,0,4,1,0,3,3,0,0,0,0,2,0,0,4,2,3,3,3,2
26,3,90,89,6,1,1,2,12,3,3,0,3,0,0,3,4,0,0,1,1,1,3,4,2,3,3,4,1,0,2,1,2,1,1,3,4,0,2,3,2,1,1,3,1,0,3,1,2,3,4,4,2,4,4,0,0,4,1,4
84,3,51,87,18,4,1,2,23,6,0,2,1,3,2,1,1,0,2,1,1,2,2,0,4,2,2,3,2,4,0,1,1,4,0,0,0,3,2,0,0,2,4,2,4,1,0,0,0,2,4,4,1,1,2,0,1,2,4,3
21,4,80,79,9,1,2,2,5,5,3,0,1,4,1,2,3,3,2,2,3,1,1,0,2,3,1,0,4,3,3,2,2,0,3,2,1,4,0,0,1,1,0,1,0,3,4,4,0,4,1,0,2,1,1,4,4,1,4,4
56,0,44,54,4,4,2,1,21,7,2,0,4,0,2,1,0,4,4,3,0,4,2,2,2,3,0,4,1,0,2,2,0,2,3,0,0,0,1,3,1,1,1,1,1,4,0,1,0,3,3,4,3,0,1,0,2,2,1,1
36,4,14,93,6,1,1,3,23,3,0,2,1,3,2,1,0,2,1,0,2,1,1,0,0,1,2,3,2,1,0,1,0,2,0,0,1,1,1,1,0,3,0,3,0,0,1,0,2,0,1,4,3,1,1,2,2,1,2,3
84,3,18,17,14,2,3,1,11,8,0,1,1,4,0,3,1,0,0,1,1,0,0,1,2,3,3,4,1,3,0,2,0,2,2,3,2,1,2,2,1,2,3,3,0,0,0,2,2,1,4,4,1,0,4,0,2,1,4,0
76,1,23,12,15,0,0,3,16,4,1,2,1,4,2,1,1,0,2,0,0,0,2,4,2,1,1,4,1,3,0,1,4,0,4,1,1,3,2,1,0,0,0,4,3,0,3,4,3,1,0,4,3,1,2,0,0,2,1,1
15,3,18,17,1,1,0,0,16,6,1,2,2,0,2,0,2,0,0,2,3,0,3,0,2,3,1,4,1,1,2,1,1,4,4,0,1,0,4,1,1,0,3,0,0,4,2,1,3,1,1,3,1,4,4,1,0,1,4,3
54,3,77,36,12,4,1,2,10,0,0,3,1,1,2,1,1,2,3,3,0,1,0,2,0,1,4,0,2,4,0,0,2,1,1,0,2,0,4,1,0,3,0,4,4,2,1,2,0,0,4,1,2,3,0,4,4,2,1,4
5,3,94,25,8,0,0,1,3,7,0,2,4,1,0,3,0,4,4,4,4,1,1,0,3,0,0,1,0,3,0,0,2,4,4,3,1,1,1,0,0,0,0,4,1,1,1,0,0,1,4,0,1,4,2,4,4,0,0,2
22,2,55,94,1,1,0,1,3,7,2,2,1,4,2,1,1,3,4,3,0,0,4,0,3,0,3,1,0,3,0,0,0,4,4,0,0,1,1,3,1,0,2,1,4,0,0,0,1,0,2,2,1,4,2,2,3,2,0,3
19,1,54,40,12,4,1,0,18,9,3,3,1,0,3,0,2,2,1,2,3,3,0,0,3,0,0,1,0,4,2,2,0,4,0,1,2,0,1,4,1,0,3,3,4,1,3,0,4,3,1,3,2,0,2,0,0,1,3,1
76,1,35,0,16,0,1,3,19,2,2,3,3,3,2,1,1,0,2,2,3,3,2,2,0,1,4,4,3,1,0,2,4,0,1,1,2,1,3,0,4,3,2,3,0,0,3,3,4,1,0,4,0,4,2,3,0,2,4,3
30,0,0,20,0,0,3,0,9,1,3,1,3,0,2,1,0,4,4,4,3,3,2,2,0,3,3,4,1,2,2,3,0,2,0,1,1,4,4,1,1,1,0,0,1,0,2,1,0,0,0,1,2,3,1,3,0,0,1,1
21,4,38,16,16,2,3,3,11,2,4,1,0,3,2,1,3,2,1,2,3,1,2,3,1,4,4,1,3,1,0,1,0,2,2,0,4,0,3,4,4,4,0,0,0,1,0,1,1,4,0,0,0,3,4,4,0,0,2,3
24,0,76,46,6,1,1,3,18,1,3,2,0,4,0,0,3,2,1,4,4,4,4,3,3,0,4,1,0,3,2,2,2,1,4,1,2,4,2,4,1,1,0,4,2,0,0,1,1,2,0,4,3,4,2,3,3,4,1,4
15,3,1,91,18,0,0,3,4,0,2,3,1,5,3,0,1,0,2,2,3,1,3,4,3,0,0,1,0,3,1,0,1,0,4,1,3,1,0,1,4,4,0,0,1,0,0,4,0,1,0,1,3,3,2,2,3,3,4,1
12,2,15,1,6,1,1,1,13,5,3,0,1,4,1,2,1,2,3,2,3,2,4,2,3,0,3,3,0,3,3,0,1,1,0,2,1,4,4,1,3,0,2,0,4,1,3,3,3,0,2,0,3,2,1,0,0,2,1,1
92,1,21,78,2,1,3,2,13,5,4,0,1,4,2,0,1,3,4,3,0,4,1,0,4,2,0,4,1,3,4,3,0,0,2,4,3,3,2,2,0,1,0,0,1,0,2,0,0,0,2,3,0,3,1,0,4,2,1,3
19,0,5,1,0,4,2,3,8,4,3,0,4,1,3,0,1,2,3,3,0,3,4,4,0,1,2,3,1,3,4,2,3,1,3,0,4,1,3,3,0,3,0,2,4,0,0,4,3,2,0,4,0,4,0,0,1,2,1,3
62,2,66,95,1,3,0,0,4,5,3,0,0,5,0,3,1,4,1,1,1,2,4,2,1,4,1,1,2,3,3,1,0,4,4,3,3,3,0,0,1,2,1,3,0,2,1,3,4,3,2,4,1,0,0,0,0,1,2,3
56,0,40,82,16,0,1,3,19,2,3,0,3,0,2,1,3,3,2,2,4,1,2,3,3,0,3,2,4,2,2,2,0,4,1,0,1,3,3,1,0,4,2,2,3,3,4,3,0,2,3,2,0,1,3,3,4,3,1,3
